temperatura,data
31.000000,1441385715.329066
30.937000,1441385717.106391
30.937000,1441385718.883752
30.875000,1441385720.663053
30.875000,1441385722.440393
30.875000,1441385724.217774
30.875000,1441385725.995075
30.875000,1441385727.774180
30.812000,1441385729.555633
30.812000,1441385731.336890
30.812000,1441385733.114224
30.750000,1441385734.891547
30.812000,1441385736.668886
30.750000,1441385738.447175
30.750000,1441385740.223611
30.812000,1441385742.004824
30.750000,1441385743.782178
30.750000,1441385745.559511
30.750000,1441385747.346650
30.750000,1441385749.124039
30.750000,1441385750.901343
30.750000,1441385752.678632
30.750000,1441385754.456577
30.750000,1441385756.233472
30.750000,1441385758.010673
30.750000,1441385759.788023
30.812000,1441385761.565415
30.812000,1441385763.343737
30.812000,1441385765.120064
30.875000,1441385766.897439
30.875000,1441385768.674733
30.875000,1441385770.452121
30.875000,1441385772.229456
30.875000,1441385774.006805
30.812000,1441385775.784132
30.812000,1441385777.561480
30.812000,1441385779.344622
30.812000,1441385781.122014
30.750000,1441385782.899387
30.750000,1441385784.676764
30.750000,1441385786.454054
30.812000,1441385788.231598
30.812000,1441385790.009493
30.812000,1441385791.786065
30.812000,1441385793.563441
30.812000,1441385795.346636
30.812000,1441385797.123963
30.812000,1441385798.901571
30.812000,1441385800.680612
30.750000,1441385802.457985
30.750000,1441385804.235324
30.750000,1441385806.012633
30.750000,1441385807.789986
30.750000,1441385809.567302
30.750000,1441385811.354463
30.750000,1441385813.131789
30.750000,1441385814.909365
30.750000,1441385816.686458
30.750000,1441385818.463832
30.750000,1441385820.244037
30.812000,1441385822.024354
30.750000,1441385823.804353
30.812000,1441385825.581016
30.812000,1441385827.364400
30.750000,1441385829.141556
30.812000,1441385830.918880
30.812000,1441385832.696233
30.812000,1441385834.473593
30.812000,1441385836.250939
30.875000,1441385838.028266
30.875000,1441385839.805605
30.937000,1441385841.582977
30.937000,1441385843.366175
30.937000,1441385845.144107
30.937000,1441385846.920891
30.937000,1441385848.698218
30.937000,1441385850.475546
30.937000,1441385852.252922
30.937000,1441385854.030241
30.937000,1441385855.807552
30.937000,1441385857.584897
30.937000,1441385859.362289
30.937000,1441385861.139622
30.937000,1441385862.916977
30.937000,1441385864.694270
30.937000,1441385866.472190
30.937000,1441385868.248937
30.937000,1441385870.026417
30.875000,1441385871.803654
30.937000,1441385873.581050
30.875000,1441385875.358371
30.875000,1441385877.135703
30.875000,1441385878.913060
30.875000,1441385880.690354
30.875000,1441385882.467917
30.875000,1441385884.245073
30.875000,1441385886.028260
30.875000,1441385887.805603
30.875000,1441385889.583932
30.875000,1441385891.366184
30.875000,1441385893.145230
30.875000,1441385894.922823
30.875000,1441385896.700172
30.875000,1441385898.477510
30.875000,1441385900.254837
30.875000,1441385902.038041
30.812000,1441385903.815389
30.812000,1441385905.592732
30.812000,1441385907.373985
30.812000,1441385909.151317
30.750000,1441385910.928686
30.750000,1441385912.705997
30.750000,1441385914.483360
30.750000,1441385916.260745
30.750000,1441385918.038032
30.687000,1441385919.815361
30.750000,1441385921.592771
30.750000,1441385923.370089
30.687000,1441385925.147434
30.750000,1441385926.925650
30.687000,1441385928.702119
30.687000,1441385930.479443
30.687000,1441385932.256860
30.750000,1441385934.039991
30.687000,1441385935.817307
30.750000,1441385937.594698
30.750000,1441385939.381813
30.750000,1441385941.159126
30.750000,1441385942.936512
30.750000,1441385944.713823
30.687000,1441385946.493133
30.750000,1441385948.270474
30.750000,1441385950.047798
30.750000,1441385951.826042
30.750000,1441385953.602707
30.812000,1441385955.381832
30.750000,1441385957.159112
30.750000,1441385958.936485
30.812000,1441385960.713798
30.812000,1441385962.491178
30.812000,1441385964.268528
30.750000,1441385966.073175
30.750000,1441385967.850557
30.750000,1441385969.627896
30.812000,1441385971.411097
30.750000,1441385973.188446
30.750000,1441385974.965777
30.750000,1441385976.743155
30.687000,1441385978.520563
30.687000,1441385980.297793
30.687000,1441385982.079064
30.687000,1441385983.857335
30.687000,1441385985.635664
30.687000,1441385987.418911
30.625000,1441385989.196264
30.687000,1441385990.973579
30.687000,1441385992.750921
30.625000,1441385994.528279
30.625000,1441385996.305627
30.625000,1441385998.088807
30.625000,1441385999.866158
30.687000,1441386001.643530
30.687000,1441386003.426726
30.687000,1441386005.204067
30.687000,1441386006.981476
30.687000,1441386008.758784
30.687000,1441386010.540058
30.687000,1441386012.317385
30.687000,1441386014.098588
30.687000,1441386015.875913
30.625000,1441386017.653268
30.625000,1441386019.436494
30.625000,1441386021.214257
30.625000,1441386022.993190
30.625000,1441386024.770469
30.625000,1441386026.547807
30.562000,1441386028.325222
30.625000,1441386030.108338
30.562000,1441386031.885690
30.625000,1441386033.663095
30.562000,1441386035.446255
30.562000,1441386037.223598
30.562000,1441386039.000938
30.562000,1441386040.778426
30.562000,1441386042.555641
30.562000,1441386044.332993
30.562000,1441386046.114791
30.562000,1441386047.891574
30.562000,1441386049.668968
30.562000,1441386051.452114
30.562000,1441386053.229460
30.562000,1441386055.006837
30.562000,1441386056.784143
30.562000,1441386058.563432
30.562000,1441386060.340785
30.562000,1441386062.118102
30.562000,1441386063.895454
30.500000,1441386065.672935
30.500000,1441386067.456019
30.562000,1441386069.233857
30.500000,1441386071.010721
30.500000,1441386072.788048
30.500000,1441386074.565388
30.500000,1441386076.342736
30.437000,1441386078.128894
30.437000,1441386079.907173
30.437000,1441386081.684499
30.437000,1441386083.465778
30.437000,1441386085.243131
30.500000,1441386087.020535
30.437000,1441386088.797807
30.437000,1441386090.575132
30.437000,1441386092.352492
30.437000,1441386094.135701
30.437000,1441386095.913009
30.437000,1441386097.692342
30.437000,1441386099.475559
30.437000,1441386101.252895
30.437000,1441386103.030319
30.437000,1441386104.807559
30.437000,1441386106.584872
30.437000,1441386108.362295
30.437000,1441386110.139648
30.500000,1441386111.917141
30.500000,1441386113.694313
30.500000,1441386115.471642
30.500000,1441386117.248987
30.500000,1441386119.026416
30.500000,1441386120.803656
30.500000,1441386122.580994
30.500000,1441386124.358370
30.500000,1441386126.141539
30.500000,1441386127.916936
30.500000,1441386129.694275
30.437000,1441386131.477492
30.437000,1441386133.254896
30.437000,1441386135.032202
30.437000,1441386136.809544
30.437000,1441386138.586857
30.437000,1441386140.364233
30.437000,1441386142.141549
30.437000,1441386143.918892
30.437000,1441386145.696227
30.437000,1441386147.480854
30.437000,1441386149.258760
30.437000,1441386151.036104
30.437000,1441386152.813393
30.437000,1441386154.590783
30.437000,1441386156.368109
30.437000,1441386158.151333
30.437000,1441386159.928655
30.437000,1441386161.706028
30.437000,1441386163.483361
30.437000,1441386165.260705
30.437000,1441386167.038034
30.437000,1441386168.815370
30.437000,1441386170.593347
30.437000,1441386172.370086
30.437000,1441386174.155923
30.437000,1441386175.932555
30.437000,1441386177.709922
30.437000,1441386179.497046
30.437000,1441386181.274372
30.437000,1441386183.051907
30.437000,1441386184.829062
30.437000,1441386186.606403
30.437000,1441386188.383747
30.437000,1441386190.164984
30.437000,1441386191.942331
30.375000,1441386193.719661
30.437000,1441386195.502876
30.437000,1441386197.280188
30.375000,1441386199.057568
30.375000,1441386200.834905
30.375000,1441386202.612236
30.437000,1441386204.389639
30.375000,1441386206.167165
30.375000,1441386207.946244
30.375000,1441386209.723590
30.375000,1441386211.502900
30.375000,1441386213.280231
30.375000,1441386215.057613
30.375000,1441386216.835525
30.437000,1441386218.612255
30.437000,1441386220.389607
30.375000,1441386222.172800
30.437000,1441386223.950163
30.437000,1441386225.728238
30.437000,1441386227.508751
30.437000,1441386229.286102
30.437000,1441386231.063447
30.437000,1441386232.840765
30.437000,1441386234.618136
30.375000,1441386236.395485
30.437000,1441386238.172827
30.375000,1441386239.950142
30.437000,1441386241.728238
30.437000,1441386243.512693
30.375000,1441386245.289999
30.375000,1441386247.067349
30.437000,1441386248.844680
30.437000,1441386250.622004
30.437000,1441386252.400387
30.437000,1441386254.182580
30.437000,1441386255.959920
30.437000,1441386257.740171
30.437000,1441386259.518526
30.437000,1441386261.295872
30.437000,1441386263.073218
30.437000,1441386264.850537
30.437000,1441386266.627930
30.500000,1441386268.405253
30.437000,1441386270.182567
30.500000,1441386271.959905
30.500000,1441386273.737268
30.500000,1441386275.514603
30.500000,1441386277.291950
30.500000,1441386279.069289
30.500000,1441386280.846628
30.500000,1441386282.623996
30.500000,1441386284.401353
30.500000,1441386286.179163
30.500000,1441386287.956005
30.500000,1441386289.733405
30.562000,1441386291.510707
30.562000,1441386293.288064
30.500000,1441386295.065382
30.562000,1441386297.618132
30.562000,1441386299.395482
30.500000,1441386301.172805
30.500000,1441386302.950180
30.437000,1441386304.735251
30.437000,1441386306.512665
30.437000,1441386308.293901
30.437000,1441386310.071228
30.437000,1441386311.850712
30.437000,1441386313.627893
30.437000,1441386315.405235
30.437000,1441386317.182588
30.437000,1441386318.959900
30.437000,1441386320.737290
30.437000,1441386322.514610
30.437000,1441386324.295867
30.437000,1441386326.073201
30.437000,1441386327.850712
30.500000,1441386329.627873
30.437000,1441386331.405237
30.500000,1441386333.185197
30.500000,1441386334.967731
30.500000,1441386336.745092
30.500000,1441386338.522445
30.500000,1441386340.305625
30.500000,1441386342.083112
30.500000,1441386343.860323
30.562000,1441386345.637641
30.500000,1441386347.414975
30.562000,1441386349.192353
30.500000,1441386350.969677
30.500000,1441386352.747048
30.500000,1441386354.524539
30.500000,1441386356.307735
30.500000,1441386358.084881
30.500000,1441386359.862286
30.562000,1441386361.639602
30.500000,1441386363.416973
30.562000,1441386365.194300
30.562000,1441386366.977479
30.500000,1441386368.754845
30.500000,1441386370.532202
30.500000,1441386372.315401
30.500000,1441386374.094695
30.500000,1441386375.872044
30.562000,1441386377.649375
30.562000,1441386379.427211
30.625000,1441386381.204050
30.562000,1441386382.981392
30.625000,1441386384.758937
30.625000,1441386386.536094
30.625000,1441386388.315606
30.687000,1441386390.092713
30.687000,1441386391.870115
30.687000,1441386393.649377
30.687000,1441386395.426726
30.687000,1441386397.204087
30.687000,1441386398.981418
30.750000,1441386400.758773
30.750000,1441386402.536116
30.812000,1441386404.313446
30.812000,1441386406.090779
30.875000,1441386407.868231
30.875000,1441386409.645450
30.875000,1441386411.422818
30.937000,1441386413.200157
30.875000,1441386414.980306
30.937000,1441386416.756800
30.937000,1441386418.534132
31.000000,1441386420.317345
31.000000,1441386422.094676
31.062000,1441386423.872042
31.062000,1441386425.649361
31.125000,1441386427.426722
31.125000,1441386429.204088
31.125000,1441386430.981388
31.187000,1441386432.758771
31.187000,1441386434.536086
31.187000,1441386436.319289
31.187000,1441386438.096617
31.187000,1441386439.873986
31.250000,1441386441.651328
31.187000,1441386443.428676
31.187000,1441386445.206022
31.250000,1441386446.989316
31.250000,1441386448.766568
31.250000,1441386450.543909
31.312000,1441386452.327101
31.312000,1441386454.104460
31.375000,1441386455.881807
31.375000,1441386457.659112
31.375000,1441386459.436468
31.437000,1441386461.214928
31.437000,1441386462.991162
31.437000,1441386464.768510
31.437000,1441386466.545825
31.437000,1441386468.329063
31.437000,1441386470.106394
31.500000,1441386471.883745
31.500000,1441386473.661082
31.500000,1441386475.438394
31.500000,1441386477.216286
31.500000,1441386478.998973
31.500000,1441386480.776357
31.500000,1441386482.553646
31.500000,1441386484.335797
31.562000,1441386486.112244
31.562000,1441386487.889587
31.562000,1441386489.666939
31.625000,1441386491.444303
31.687000,1441386493.221665
31.687000,1441386494.999060
31.750000,1441386496.776338
31.687000,1441386498.553670
31.750000,1441386500.334986
31.750000,1441386502.112238
31.812000,1441386503.889616
31.812000,1441386505.666906
31.875000,1441386507.462552
31.875000,1441386509.239232
31.937000,1441386511.016625
31.937000,1441386512.793942
31.937000,1441386514.571257
31.937000,1441386516.358395
31.937000,1441386518.135698
31.937000,1441386519.913052
32.000000,1441386521.690411
32.000000,1441386523.467682
32.000000,1441386525.245091
32.000000,1441386527.028273
32.000000,1441386528.805656
32.000000,1441386530.582946
32.000000,1441386532.364210
32.000000,1441386534.141552
32.000000,1441386535.918904
32.000000,1441386537.696264
32.000000,1441386539.473605
32.000000,1441386541.250959
32.000000,1441386543.028374
32.062000,1441386544.805623
32.000000,1441386546.582935
32.000000,1441386548.366179
32.000000,1441386550.143514
32.000000,1441386551.920858
32.062000,1441386553.698180
32.062000,1441386555.475546
32.062000,1441386557.252912
32.062000,1441386559.030299
32.125000,1441386560.807567
32.125000,1441386562.584929
32.187000,1441386564.367874
32.187000,1441386566.145484
32.250000,1441386567.922817
32.312000,1441386569.700131
32.312000,1441386571.477502
32.375000,1441386573.254846
32.375000,1441386575.038545
32.375000,1441386576.816491
32.437000,1441386578.594717
32.437000,1441386580.372027
32.437000,1441386582.149341
32.500000,1441386583.926706
32.500000,1441386585.705538
32.500000,1441386587.489225
32.500000,1441386589.266646
32.500000,1441386591.049766
32.562000,1441386592.827332
32.500000,1441386594.604463
32.562000,1441386596.387660
32.562000,1441386598.166293
32.562000,1441386599.946359
32.625000,1441386601.726268
32.625000,1441386603.502895
32.687000,1441386605.280238
32.750000,1441386607.059515
32.812000,1441386608.836883
32.875000,1441386610.614195
32.937000,1441386612.395473
33.000000,1441386614.172810
33.062000,1441386615.950141
33.125000,1441386617.728206
33.125000,1441386619.504836
33.125000,1441386621.283165
33.187000,1441386623.061450
33.250000,1441386624.838816
33.250000,1441386626.616157
33.312000,1441386628.399378
33.312000,1441386630.176711
33.375000,1441386631.954055
33.375000,1441386633.733326
33.375000,1441386635.510708
33.437000,1441386637.288051
33.437000,1441386639.069279
33.437000,1441386640.846627
33.437000,1441386642.623979
33.500000,1441386644.407186
33.562000,1441386646.184534
33.562000,1441386647.961986
33.625000,1441386649.741167
33.687000,1441386651.518521
33.687000,1441386653.295956
33.687000,1441386655.077616
33.750000,1441386656.854472
33.750000,1441386658.637663
33.812000,1441386660.420868
33.812000,1441386662.198207
33.875000,1441386663.975635
33.937000,1441386665.754376
34.062000,1441386667.532194
34.125000,1441386669.309538
34.250000,1441386671.086874
34.375000,1441386672.864208
34.500000,1441386674.641567
34.625000,1441386676.420816
34.750000,1441386678.198199
34.812000,1441386679.975543
34.812000,1441386681.752943
34.875000,1441386683.532161
34.875000,1441386685.309568
34.875000,1441386687.086847
34.875000,1441386688.864230
34.875000,1441386690.641671
34.937000,1441386692.424762
34.875000,1441386694.202600
34.937000,1441386695.979447
34.875000,1441386697.756772
34.937000,1441386699.534159
35.000000,1441386701.311499
35.000000,1441386703.088821
35.000000,1441386704.870071
35.000000,1441386706.647409
35.000000,1441386708.428651
35.000000,1441386710.206017
35.000000,1441386711.983360
35.062000,1441386713.761206
35.125000,1441386715.538053
35.187000,1441386717.316111
35.250000,1441386719.098573
35.312000,1441386720.875920
35.375000,1441386722.653282
35.437000,1441386724.436475
35.437000,1441386726.214338
35.500000,1441386727.991348
35.562000,1441386729.772429
35.625000,1441386731.549767
35.687000,1441386733.327115
35.750000,1441386735.106434
35.812000,1441386736.886867
35.875000,1441386738.663017
35.875000,1441386740.446250
35.937000,1441386742.223608
36.000000,1441386744.002874
36.062000,1441386745.780218
36.125000,1441386747.557594
36.125000,1441386749.334935
36.187000,1441386751.116169
36.312000,1441386752.893557
36.312000,1441386754.670874
36.375000,1441386756.454066
36.375000,1441386758.231424
36.375000,1441386760.008730
36.375000,1441386761.786294
36.312000,1441386763.564975
36.375000,1441386765.342761
36.375000,1441386767.125960
36.437000,1441386768.903263
36.437000,1441386770.680620
36.500000,1441386772.461876
36.500000,1441386774.239231
36.562000,1441386776.016549
36.562000,1441386777.793884
36.625000,1441386779.571244
36.625000,1441386781.348640
36.687000,1441386783.131749
36.687000,1441386784.909130
36.687000,1441386786.686531
36.750000,1441386788.469701
36.750000,1441386790.247018
36.750000,1441386792.024382
36.812000,1441386793.804429
36.875000,1441386795.581019
36.937000,1441386797.358371
37.000000,1441386799.135700
37.062000,1441386800.913034
37.125000,1441386802.693688
37.187000,1441386804.475555
37.250000,1441386806.252895
37.312000,1441386808.036081
37.312000,1441386809.813429
37.437000,1441386811.590764
37.437000,1441386813.368141
37.437000,1441386815.145472
37.500000,1441386816.922816
37.500000,1441386818.700138
37.500000,1441386820.483361
37.562000,1441386822.260709
37.562000,1441386824.038048
37.562000,1441386825.815417
37.562000,1441386827.592707
37.562000,1441386829.370104
37.562000,1441386831.149421
37.562000,1441386832.926684
37.562000,1441386834.704036
37.562000,1441386836.491181
37.625000,1441386838.268517
37.625000,1441386840.045845
37.625000,1441386841.823201
37.625000,1441386843.600525
37.625000,1441386845.377917
37.625000,1441386847.155211
37.625000,1441386848.932572
37.625000,1441386850.709898
37.687000,1441386852.489223
37.687000,1441386854.266582
37.750000,1441386856.043933
37.750000,1441386857.821292
37.750000,1441386859.598597
37.750000,1441386861.375964
37.750000,1441386863.153492
37.812000,1441386864.930619
37.812000,1441386866.708007
37.812000,1441386868.485316
37.812000,1441386870.262659
37.875000,1441386872.040019
37.875000,1441386873.817348
37.875000,1441386875.594660
37.875000,1441386877.372057
37.875000,1441386879.149468
37.937000,1441386880.926772
38.000000,1441386882.704049
38.000000,1441386884.485332
38.062000,1441386886.262628
38.125000,1441386888.039991
38.187000,1441386889.817360
38.187000,1441386891.594686
38.187000,1441386893.372045
38.250000,1441386895.149365
38.250000,1441386896.926698
38.375000,1441386898.704079
38.437000,1441386900.488262
38.500000,1441386902.264611
38.562000,1441386904.041944
38.562000,1441386905.819279
38.562000,1441386907.596603
38.562000,1441386909.374000
38.562000,1441386911.153265
38.625000,1441386912.930618
38.625000,1441386915.489185
38.562000,1441386917.266565
38.625000,1441386919.043893
38.625000,1441386920.821228
38.625000,1441386922.598572
38.562000,1441386924.376055
38.562000,1441386926.153248
38.562000,1441386927.930603
38.562000,1441386929.708082
38.562000,1441386931.485318
38.562000,1441386933.262883
38.562000,1441386935.040619
38.562000,1441386936.817341
38.562000,1441386938.594696
38.500000,1441386940.372087
38.500000,1441386942.149373
38.437000,1441386943.932574
38.437000,1441386945.709892
38.437000,1441386947.489191
38.437000,1441386949.276275
38.375000,1441386951.053681
38.312000,1441386952.831006
38.250000,1441386954.608584
38.250000,1441386956.385723
38.187000,1441386958.163593
38.250000,1441386959.941262
38.250000,1441386961.718344
38.312000,1441386963.495052
38.312000,1441386965.278467
38.375000,1441386967.055618
38.312000,1441386968.832978
38.375000,1441386970.610309
38.375000,1441386972.387658
38.375000,1441386974.164971
38.375000,1441386975.948195
38.375000,1441386977.726609
38.375000,1441386979.502856
38.437000,1441386981.286096
38.375000,1441386983.063409
38.375000,1441386984.840803
38.437000,1441386986.618129
38.437000,1441386988.395474
38.437000,1441386990.175602
38.500000,1441386991.952785
38.500000,1441386993.730242
38.562000,1441386995.508822
38.625000,1441386997.291954
38.625000,1441386999.069280
38.687000,1441387000.849207
38.750000,1441387002.629827
38.687000,1441387004.407195
38.750000,1441387006.186330
38.687000,1441387007.967734
38.687000,1441387009.745109
38.687000,1441387011.522514
38.687000,1441387013.305623
38.687000,1441387015.085015
38.687000,1441387016.864222
38.687000,1441387018.643534
38.750000,1441387020.420872
38.750000,1441387022.198199
38.750000,1441387023.985377
38.812000,1441387025.762741
38.812000,1441387027.539968
38.812000,1441387029.321539
38.750000,1441387031.098572
38.812000,1441387032.875928
38.875000,1441387034.653290
38.875000,1441387036.430630
38.875000,1441387038.207984
38.875000,1441387039.985285
38.875000,1441387041.762722
38.937000,1441387043.540000
39.000000,1441387045.323199
39.062000,1441387047.100533
39.062000,1441387048.877872
39.062000,1441387050.655209
39.000000,1441387052.432723
39.000000,1441387054.211011
39.000000,1441387055.993093
38.937000,1441387057.770454
38.937000,1441387059.547820
38.937000,1441387061.331016
38.875000,1441387063.108336
38.812000,1441387064.886554
38.812000,1441387066.663032
38.812000,1441387068.440392
38.812000,1441387070.217779
38.812000,1441387071.995070
38.750000,1441387073.772448
38.812000,1441387075.550327
38.750000,1441387077.332974
38.750000,1441387079.110293
38.687000,1441387080.887633
38.625000,1441387082.665011
38.625000,1441387084.442350
38.562000,1441387086.219738
38.562000,1441387087.997120
38.500000,1441387089.776355
38.437000,1441387091.553668
38.437000,1441387093.336838
38.500000,1441387095.114203
38.562000,1441387096.891580
38.562000,1441387098.668889
38.687000,1441387100.447072
38.750000,1441387102.223615
38.812000,1441387104.000916
38.937000,1441387105.778498
39.000000,1441387107.555620
39.062000,1441387109.334910
39.125000,1441387111.114040
39.187000,1441387112.891554
39.250000,1441387114.670844
39.250000,1441387116.448403
39.250000,1441387118.225546
39.250000,1441387120.015644
39.187000,1441387121.792591
39.125000,1441387123.569277
39.125000,1441387125.352500
39.062000,1441387127.129836
39.062000,1441387128.907194
39.000000,1441387130.684592
39.000000,1441387132.461883
39.062000,1441387134.241192
39.062000,1441387136.018497
39.125000,1441387137.795844
39.125000,1441387139.573225
39.125000,1441387141.356433
39.125000,1441387143.133733
39.187000,1441387144.911090
39.187000,1441387146.688414
39.250000,1441387148.465784
39.250000,1441387150.243139
39.250000,1441387152.020427
39.312000,1441387153.799730
39.312000,1441387155.577144
39.375000,1441387157.354467
39.312000,1441387159.131794
39.312000,1441387160.909140
39.312000,1441387162.686466
39.375000,1441387164.463828
39.375000,1441387166.241181
39.375000,1441387168.022406
39.375000,1441387169.799758
39.375000,1441387171.577105
39.437000,1441387173.360316
39.437000,1441387175.137648
39.375000,1441387176.916925
39.375000,1441387178.694281
39.375000,1441387180.471791
39.375000,1441387182.248996
39.312000,1441387184.032169
39.312000,1441387185.809513
39.250000,1441387187.586888
39.250000,1441387189.366168
39.250000,1441387191.143497
39.250000,1441387192.920856
39.250000,1441387194.698184
39.187000,1441387196.475545
39.187000,1441387198.252900
39.187000,1441387200.036082
39.187000,1441387201.813448
39.187000,1441387203.590778
39.187000,1441387205.373986
39.250000,1441387207.151321
39.312000,1441387208.928686
39.375000,1441387210.706010
39.375000,1441387212.483374
39.375000,1441387214.260714
39.437000,1441387216.042062
39.375000,1441387217.819307
39.437000,1441387219.596644
39.437000,1441387221.379819
39.500000,1441387223.157157
39.500000,1441387224.934520
39.562000,1441387226.711856
39.625000,1441387228.489309
39.687000,1441387230.266579
39.687000,1441387232.043899
39.687000,1441387233.821218
39.687000,1441387235.599690
39.687000,1441387237.379839
39.687000,1441387239.157194
39.625000,1441387240.934516
39.625000,1441387242.711847
39.625000,1441387244.489231
39.625000,1441387246.266603
39.562000,1441387248.044434
39.562000,1441387249.821219
39.562000,1441387251.598580
39.562000,1441387253.382488
39.562000,1441387255.160679
39.562000,1441387256.938429
39.625000,1441387258.715751
39.625000,1441387260.493113
39.625000,1441387262.270589
39.687000,1441387264.047790
39.625000,1441387265.828112
39.625000,1441387267.604434
39.625000,1441387269.391554
39.625000,1441387271.172204
39.687000,1441387272.954909
39.625000,1441387274.733895
39.625000,1441387276.510705
39.625000,1441387278.288038
39.625000,1441387280.071271
39.562000,1441387281.848617
39.625000,1441387283.625956
39.625000,1441387285.405228
39.562000,1441387287.182558
39.625000,1441387288.959904
39.625000,1441387290.738795
39.625000,1441387292.516555
39.625000,1441387294.295396
39.625000,1441387296.075130
39.625000,1441387297.852603
39.625000,1441387299.629819
39.625000,1441387301.413042
39.625000,1441387303.190382
39.562000,1441387304.967727
39.562000,1441387306.745058
39.500000,1441387308.522425
39.437000,1441387310.300671
39.437000,1441387312.077090
39.375000,1441387313.854535
39.375000,1441387315.631769
39.375000,1441387317.414995
39.375000,1441387319.192325
39.312000,1441387320.969698
39.312000,1441387322.747009
39.250000,1441387324.524380
39.187000,1441387326.301725
39.187000,1441387328.081823
39.187000,1441387329.860326
39.187000,1441387331.643513
39.062000,1441387333.426650
39.062000,1441387335.204043
39.000000,1441387336.981477
39.000000,1441387338.758724
38.937000,1441387340.536096
38.937000,1441387342.313453
38.937000,1441387344.090806
38.937000,1441387345.868138
38.875000,1441387347.645503
38.937000,1441387349.422885
38.937000,1441387351.200159
39.000000,1441387352.977492
39.062000,1441387354.756840
39.125000,1441387356.534149
39.125000,1441387358.311493
39.187000,1441387360.088811
39.187000,1441387361.866167
39.250000,1441387363.643492
39.250000,1441387365.426716
39.187000,1441387367.204044
39.187000,1441387368.981393
39.187000,1441387370.758942
39.125000,1441387372.536097
39.125000,1441387374.313440
39.125000,1441387376.097463
39.187000,1441387377.875929
39.187000,1441387379.653266
39.187000,1441387381.436482
39.187000,1441387383.214342
39.187000,1441387384.991414
39.125000,1441387386.770490
39.125000,1441387388.547784
39.062000,1441387390.325171
39.062000,1441387392.102480
39.000000,1441387393.879920
39.000000,1441387395.657193
39.000000,1441387397.436459
39.000000,1441387399.214559
39.000000,1441387400.991165
39.000000,1441387402.768491
39.000000,1441387404.545873
39.000000,1441387406.323209
39.000000,1441387408.106414
39.000000,1441387409.883760
38.937000,1441387411.661046
38.937000,1441387413.444872
38.937000,1441387415.222511
38.875000,1441387416.998989
38.937000,1441387418.776304
38.937000,1441387420.553673
38.937000,1441387422.331037
39.000000,1441387424.108477
39.000000,1441387425.885693
39.062000,1441387427.663044
39.125000,1441387429.446244
39.125000,1441387431.223589
39.187000,1441387433.000954
39.187000,1441387434.778697
39.187000,1441387436.556167
39.187000,1441387438.333075
39.187000,1441387440.110276
39.187000,1441387441.887647
39.250000,1441387443.665021
39.187000,1441387445.442345
39.187000,1441387447.219715
39.187000,1441387448.997778
39.187000,1441387450.774379
39.187000,1441387452.551715
39.125000,1441387454.329069
39.125000,1441387456.106392
39.125000,1441387457.883739
39.125000,1441387459.661127
39.125000,1441387461.438435
39.187000,1441387463.216066
39.187000,1441387464.993125
39.187000,1441387466.770425
39.250000,1441387468.547797
39.250000,1441387470.325186
39.187000,1441387472.102506
39.187000,1441387473.880094
39.187000,1441387475.657169
39.250000,1441387477.436495
39.312000,1441387479.214350
39.375000,1441387480.991138
39.375000,1441387482.768526
39.437000,1441387484.545876
39.500000,1441387486.323268
39.500000,1441387488.106422
39.500000,1441387489.888435
39.562000,1441387491.663052
39.562000,1441387493.444274
39.562000,1441387495.221651
39.562000,1441387496.998964
39.500000,1441387498.776413
39.437000,1441387500.553680
39.437000,1441387502.331046
39.437000,1441387504.108340
39.437000,1441387505.885720
39.500000,1441387507.663067
39.500000,1441387509.440390
39.500000,1441387511.217742
39.500000,1441387512.997961
39.562000,1441387514.778297
39.562000,1441387516.555619
39.562000,1441387518.332973
39.562000,1441387520.118132
39.562000,1441387521.895431
39.500000,1441387523.672787
39.562000,1441387525.456046
39.562000,1441387527.233359
39.562000,1441387529.010705
39.562000,1441387530.788019
39.625000,1441387532.565402
39.625000,1441387534.342740
39.687000,1441387536.131932
39.687000,1441387537.913853
39.687000,1441387539.694272
39.750000,1441387541.475511
39.750000,1441387543.252877
39.750000,1441387545.030235
39.750000,1441387546.807572
39.750000,1441387548.584906
39.687000,1441387550.362280
39.687000,1441387552.140433
39.625000,1441387553.916934
39.562000,1441387555.694282
39.562000,1441387557.477499
39.500000,1441387559.254845
39.500000,1441387561.032712
39.437000,1441387562.809512
39.375000,1441387564.586879
39.375000,1441387566.364259
39.375000,1441387568.141563
39.312000,1441387569.922339
39.312000,1441387571.700157
39.312000,1441387573.481406
39.312000,1441387575.258744
39.312000,1441387577.036082
39.312000,1441387578.813410
39.375000,1441387580.590810
39.375000,1441387582.368133
39.312000,1441387584.154747
39.312000,1441387585.932562
39.250000,1441387587.711864
39.187000,1441387589.495079
39.125000,1441387591.272416
39.125000,1441387593.049839
39.125000,1441387594.827092
39.062000,1441387596.605524
39.062000,1441387598.381804
39.062000,1441387600.164983
39.000000,1441387601.942325
39.000000,1441387603.719672
39.000000,1441387605.502914
39.000000,1441387607.280250
39.062000,1441387609.057573
39.062000,1441387610.834898
39.125000,1441387612.612373
39.125000,1441387614.389630
39.125000,1441387616.166942
39.187000,1441387617.944281
39.250000,1441387619.721639
39.187000,1441387621.504844
39.250000,1441387623.282188
39.250000,1441387625.059722
39.250000,1441387626.836872
39.312000,1441387628.614229
